Date,Equities,Gold,REITs,Bitcoin
2015-04-28,8285.599609375,1214.0,54.517574310302734,225.85499572753906
2015-04-29,8239.75,1209.800048828125,53.418601989746094,225.80799865722656
2015-04-30,8181.5,1182.4000244140625,52.551368713378906,236.14500427246094
2015-05-04,8331.9501953125,1186.800048828125,53.00153350830078,239.01800537109375
2015-05-05,8324.7998046875,1193.199951171875,51.84963607788086,236.12100219726562
2015-05-06,8097.0,1190.300048828125,51.75032424926758,229.78199768066406
2015-05-07,8057.2998046875,1182.4000244140625,52.54475784301758,237.33399963378906
2015-05-08,8191.5,1189.0999755859375,53.279598236083984,243.86300659179688
2015-05-11,8325.25,1183.199951171875,52.478546142578125,242.1580047607422
2015-05-12,8126.9501953125,1192.5999755859375,52.637447357177734,241.11199951171875
2015-05-13,8235.4501953125,1218.4000244140625,52.13428497314453,236.3769989013672
2015-05-14,8224.2001953125,1225.4000244140625,53.14056396484375,236.9290008544922
2015-05-15,8262.349609375,1225.5,53.68342590332031,237.60499572753906
2015-05-18,8373.650390625,1227.800048828125,53.54440689086914,233.1280059814453
2015-05-19,8365.650390625,1206.9000244140625,53.35902786254883,231.94700622558594
2015-05-20,8423.25,1208.9000244140625,53.31270217895508,234.01800537109375
2015-05-21,8421.0,1204.4000244140625,53.061119079589844,235.343994140625
2015-05-22,8458.9501953125,1204.300048828125,52.99491882324219,240.34800720214844
2015-05-26,8339.349609375,1187.199951171875,52.59107971191406,237.11599731445312
2015-05-27,8334.599609375,1185.9000244140625,53.10747146606445,237.2830047607422
2015-05-28,8319.0,1188.0999755859375,53.00153350830078,237.4080047607422
2015-05-29,8433.650390625,1189.4000244140625,52.39247512817383,237.0959930419922
2015-06-01,8433.400390625,1188.300048828125,53.03464889526367,222.92599487304688
2015-06-02,8236.4501953125,1194.0999755859375,52.54475784301758,225.80299377441406
2015-06-03,8135.10009765625,1184.699951171875,51.79003143310547,225.87399291992188
2015-06-04,8130.64990234375,1174.9000244140625,51.69073486328125,224.32400512695312
2015-06-05,8114.7001953125,1167.800048828125,51.11476135253906,224.95199584960938
2015-06-08,8044.14990234375,1173.199951171875,51.022098541259766,228.48899841308594
2015-06-09,8022.39990234375,1177.300048828125,50.651363372802734,229.04800415039062
2015-06-10,8124.4501953125,1186.0999755859375,51.00885772705078,228.80299377441406
2015-06-11,7965.35009765625,1179.9000244140625,51.320011138916016,229.7050018310547
2015-06-12,7982.89990234375,1178.800048828125,51.27366638183594,229.98199462890625
2015-06-15,8013.89990234375,1185.300048828125,50.99561309814453,236.822998046875
2015-06-16,8047.2998046875,1180.5,51.40605545043945,250.89500427246094
2015-06-17,8091.5498046875,1176.4000244140625,51.842987060546875,249.28399658203125
2015-06-18,8174.60009765625,1201.5,52.5579833984375,249.0070037841797
2015-06-19,8224.9501953125,1201.5,52.154144287109375,244.6060028076172
2015-06-22,8353.099609375,1183.699951171875,51.6179084777832,246.99000549316406
2015-06-23,8381.5498046875,1176.199951171875,51.18759536743164,244.29600524902344
2015-06-24,8360.849609375,1172.5999755859375,50.909549713134766,240.51499938964844
2015-06-25,8398.0,1171.5,50.39318084716797,242.7989959716797
2015-06-26,8381.099609375,1172.9000244140625,50.755615234375,243.593994140625
2015-06-29,8318.400390625,1178.5,49.96651840209961,257.0639953613281
2015-06-30,8368.5,1171.5,49.94646072387695,263.0719909667969
2015-07-01,8453.0498046875,1169.0,50.76899719238281,258.6210021972656
2015-07-02,8444.900390625,1163.0,50.896053314208984,255.41200256347656
2015-07-06,8522.150390625,1172.9000244140625,51.21700668334961,269.0299987792969
2015-07-07,8510.7998046875,1152.4000244140625,52.01949691772461,266.2070007324219
2015-07-08,8363.0498046875,1163.300048828125,51.81886291503906,270.7850036621094
2015-07-09,8328.5498046875,1159.0,51.571449279785156,269.2279968261719
2015-07-10,8360.5498046875,1157.699951171875,51.999420166015625,284.8940124511719
2015-07-13,8459.650390625,1155.199951171875,52.073001861572266,292.0539855957031
2015-07-14,8454.099609375,1153.300048828125,52.179969787597656,287.4639892578125
2015-07-15,8523.7998046875,1147.199951171875,52.26690673828125,285.8290100097656
2015-07-16,8608.0498046875,1143.800048828125,52.688209533691406,278.0889892578125
2015-07-17,8609.849609375,1131.800048828125,52.50098419189453,279.47198486328125
2015-07-20,8603.4501953125,1106.699951171875,52.561153411865234,278.9809875488281
2015-07-21,8529.4501953125,1103.4000244140625,52.41403579711914,275.8330078125
2015-07-22,8633.5,1091.4000244140625,52.641387939453125,277.22198486328125
2015-07-23,8589.7998046875,1094.0,51.98605728149414,276.04901123046875
2015-07-24,8521.5498046875,1085.5999755859375,52.20672607421875,288.27801513671875
2015-07-27,8361.0,1096.5,52.30034637451172,293.6239929199219
2015-07-28,8337.0,1096.300048828125,52.33378601074219,294.427001953125
2015-07-29,8375.0498046875,1092.699951171875,52.674827575683594,289.5899963378906
2015-07-30,8421.7998046875,1088.4000244140625,52.41403579711914,287.72198486328125
2015-07-31,8532.849609375,1094.9000244140625,52.82863998413086,284.6499938964844
2015-08-03,8543.0498046875,1089.4000244140625,53.15631866455078,281.22698974609375
2015-08-04,8516.900390625,1090.699951171875,52.768455505371094,285.2179870605469
2015-08-05,8567.9501953125,1085.699951171875,52.420719146728516,281.8819885253906
2015-08-06,8588.650390625,1090.199951171875,52.49428176879883,278.5769958496094
2015-08-07,8564.599609375,1094.0999755859375,52.688209533691406,279.5849914550781
2015-08-10,8525.599609375,1104.199951171875,52.521034240722656,264.4700012207031
2015-08-11,8462.349609375,1107.5999755859375,52.868778228759766,270.385986328125
2015-08-12,8349.4501953125,1123.199951171875,53.03593826293945,266.3760070800781
2015-08-13,8355.849609375,1115.699951171875,53.096134185791016,264.0799865722656
2015-08-14,8518.5498046875,1112.9000244140625,53.383670806884766,265.67999267578125
2015-08-17,8477.2998046875,1118.5999755859375,53.83838653564453,257.97601318359375
2015-08-18,8466.5498046875,1117.0999755859375,53.98550796508789,211.07899475097656
2015-08-19,8495.150390625,1128.0999755859375,53.66452407836914,226.6840057373047
2015-08-20,8372.75,1153.0,53.26998519897461,235.35000610351562
2015-08-21,8299.9501953125,1159.5999755859375,52.2802848815918,232.56900024414062
2015-08-24,7809.0,1153.4000244140625,49.83277130126953,210.4949951171875
2015-08-25,7880.7001953125,1138.199951171875,48.4619140625,221.60899353027344
2015-08-26,7791.85009765625,1124.5999755859375,49.77259826660156,225.83099365234375
2015-08-27,7948.9501953125,1122.4000244140625,50.73554229736328,224.7689971923828
2015-08-28,8001.9501953125,1133.0999755859375,50.66199493408203,231.39599609375
2015-08-31,7971.2998046875,1131.5999755859375,49.50511169433594,230.05599975585938
2015-09-01,7785.85009765625,1138.699951171875,48.56221008300781,228.12100219726562
2015-09-02,7717.0,1132.5,49.063777923583984,229.28399658203125
2015-09-03,7823.0,1123.699951171875,49.19751739501953,227.18299865722656
2015-09-04,7655.0498046875,1120.5999755859375,48.28135299682617,230.29800415039062
2015-09-08,7688.25,1120.4000244140625,49.010257720947266,243.60699462890625
2015-09-09,7818.60009765625,1102.199951171875,48.44853973388672,238.16799926757812
2015-09-10,7788.10009765625,1109.5,48.555545806884766,238.4770050048828
2015-09-11,7789.2998046875,1103.5,49.48505401611328,240.10699462890625
2015-09-14,7872.25,1107.699951171875,49.51179885864258,230.6439971923828
2015-09-15,7829.10009765625,1102.800048828125,49.99995803833008,230.3040008544922
2015-09-16,7899.14990234375,1119.199951171875,50.534950256347656,229.09100341796875
2015-09-18,7981.89990234375,1138.0999755859375,51.02310562133789,232.97500610351562
2015-09-21,7977.10009765625,1133.0999755859375,51.457759857177734,227.0850067138672
2015-09-22,7812.0,1125.0,50.809120178222656,230.6179962158203
2015-09-23,7845.9501953125,1131.5999755859375,51.12788772583008,230.2830047607422
2015-09-24,7868.5,1153.800048828125,50.64835739135742,234.5290069580078
2015-09-28,7795.7001953125,1132.0,50.06076431274414,239.14199829101562
2015-09-29,7843.2998046875,1127.0999755859375,50.59432601928711,236.68699645996094
2015-09-30,7948.89990234375,1115.5,51.01982498168945,236.05999755859375
2015-10-01,7950.89990234375,1114.199951171875,51.26972961425781,237.5489959716797
2015-10-05,8119.2998046875,1138.0999755859375,52.512474060058594,240.38299560546875
2015-10-06,8152.89990234375,1146.800048828125,52.390907287597656,246.06300354003906
2015-10-07,8177.39990234375,1149.0,52.99201202392578,242.968994140625
2015-10-08,8129.35009765625,1144.699951171875,53.437782287597656,242.3040008544922
2015-10-09,8189.7001953125,1156.300048828125,53.3499755859375,243.93099975585938
2015-10-12,8143.60009765625,1164.9000244140625,53.72820281982422,245.30799865722656
2015-10-13,8131.7001953125,1165.800048828125,53.30945587158203,249.50799560546875
2015-10-14,8107.89990234375,1180.0999755859375,52.91093826293945,251.98899841308594
2015-10-15,8179.5,1187.9000244140625,53.633644104003906,254.32000732421875
2015-10-16,8238.150390625,1183.5999755859375,54.03889465332031,262.8689880371094
2015-10-19,8275.0498046875,1173.300048828125,54.79533004760742,263.43701171875
2015-10-20,8261.650390625,1178.0,54.77507400512695,269.4630126953125
2015-10-21,8251.7001953125,1167.5999755859375,54.57244110107422,266.2720031738281
2015-10-23,8295.4501953125,1163.300048828125,54.5184211730957,276.4960021972656
2015-10-26,8260.5498046875,1167.0,54.50490188598633,285.29998779296875
2015-10-27,8232.900390625,1166.800048828125,54.484642028808594,293.7879943847656
2015-10-28,8171.2001953125,1177.0999755859375,54.53192901611328,304.6180114746094
2015-10-29,8111.75,1147.199951171875,54.45760726928711,313.8550109863281
2015-10-30,8065.7998046875,1141.5,53.95783233642578,328.0150146484375
2015-11-02,8050.7998046875,1135.800048828125,55.10600662231445,361.1889953613281
2015-11-03,8060.7001953125,1114.199951171875,54.55217361450195,403.4169921875
2015-11-04,8040.2001953125,1106.5,54.309043884277344,411.56298828125
2015-11-05,7955.4501953125,1104.4000244140625,54.525169372558594,386.35400390625
2015-11-06,7954.2998046875,1087.5999755859375,52.82991409301758,374.4700012207031
2015-11-09,7915.2001953125,1087.9000244140625,51.92487716674805,380.2569885253906
2015-11-10,7783.35009765625,1088.199951171875,52.51923370361328,336.8190002441406
2015-11-13,7762.25,1080.800048828125,51.62770080566406,336.75299072265625
2015-11-16,7806.60009765625,1083.699951171875,52.22203826904297,330.7510070800781
2015-11-17,7837.5498046875,1068.699951171875,52.22203826904297,335.093994140625
2015-11-18,7731.7998046875,1068.800048828125,52.68132781982422,334.5899963378906
2015-11-19,7842.75,1078.0,52.84343719482422,326.14898681640625
2015-11-20,7856.5498046875,1076.4000244140625,53.50531768798828,322.0220031738281
2015-11-23,7849.25,1066.800048828125,53.62013626098633,323.0459899902344
2015-11-24,7831.60009765625,1074.300048828125,53.336463928222656,320.0459899902344
2015-11-27,7942.7001953125,1056.199951171875,54.01862716674805,358.0419921875
2015-11-30,7935.25,1065.800048828125,53.62013626098633,377.3210144042969
2015-12-01,7954.89990234375,1063.800048828125,54.36307907104492,362.4880065917969
2015-12-02,7931.35009765625,1054.199951171875,53.255409240722656,359.18701171875
2015-12-03,7864.14990234375,1061.699951171875,52.41792678833008,361.0459899902344
2015-12-04,7781.89990234375,1084.5,53.41751480102539,363.1830139160156
2015-12-07,7765.39990234375,1076.4000244140625,53.26893615722656,395.5360107421875
2015-12-08,7701.7001953125,1076.300048828125,53.22165298461914,415.56298828125
2015-12-09,7612.5,1077.5999755859375,52.92447280883789,417.56298828125
2015-12-10,7683.2998046875,1073.0999755859375,52.54623794555664,415.47900390625
2015-12-11,7610.4501953125,1076.9000244140625,52.45168685913086,451.93798828125
2015-12-14,7650.0498046875,1064.699951171875,52.69483184814453,444.1820068359375
2015-12-15,7700.89990234375,1062.9000244140625,53.26893615722656,465.3210144042969
2015-12-16,7750.89990234375,1078.0,54.309043884277344,454.9339904785156
2015-12-17,7844.35009765625,1050.800048828125,54.03889465332031,456.0780029296875
2015-12-18,7761.9501953125,1066.199951171875,53.410743713378906,463.6159973144531
2015-12-21,7834.4501953125,1081.9000244140625,53.62013626098633,438.6390075683594
2015-12-22,7786.10009765625,1074.800048828125,53.836246490478516,436.5719909667969
2015-12-23,7865.9501953125,1069.4000244140625,54.38962173461914,442.4010009765625
2015-12-24,7861.0498046875,1077.199951171875,54.38962173461914,454.9849853515625
2015-12-28,7925.14990234375,1070.5,54.690921783447266,422.27899169921875
2015-12-29,7928.9501953125,1077.5,55.27304458618164,432.9830017089844
2015-12-30,7896.25,1060.0999755859375,55.0813102722168,426.6199951171875
2015-12-31,7946.35009765625,1060.300048828125,54.601905822753906,430.5669860839844
2016-01-04,7791.2998046875,1075.0999755859375,53.944454193115234,433.09100341796875
2016-01-05,7784.64990234375,1078.4000244140625,54.98541259765625,431.9599914550781
2016-01-06,7741.0,1091.9000244140625,54.83474349975586,429.1050109863281
2016-01-07,7568.2998046875,1107.699951171875,53.766414642333984,458.0480041503906
2016-01-08,7601.35009765625,1097.800048828125,53.047325134277344,453.2300109863281
2016-01-11,7563.85009765625,1096.5,53.348663330078125,448.4280090332031
2016-01-12,7510.2998046875,1085.5999755859375,52.9925422668457,435.69000244140625
2016-01-13,7562.39990234375,1087.5,52.23237609863281,432.3710021972656
2016-01-14,7536.7998046875,1073.9000244140625,52.109107971191406,430.3059997558594
2016-01-15,7437.7998046875,1091.5,51.75300216674805,364.33099365234375
2016-01-19,7435.10009765625,1089.9000244140625,52.02692794799805,380.14898681640625
2016-01-20,7309.2998046875,1107.0999755859375,50.629859924316406,420.2300109863281
2016-01-21,7276.7998046875,1099.0999755859375,50.91065216064453,410.2619934082031
2016-01-22,7422.4501953125,1097.199951171875,52.32825469970703,382.49200439453125
2016-01-25,7436.14990234375,1106.199951171875,51.99952697753906,391.72601318359375
2016-01-27,7437.75,1116.0999755859375,52.06117248535156,394.97198486328125
2016-01-28,7424.64990234375,1115.5999755859375,51.663970947265625,380.28900146484375
2016-01-29,7563.5498046875,1116.4000244140625,52.7254638671875,379.4739990234375
2016-02-01,7555.9501953125,1127.9000244140625,52.81447982788086,373.0559997558594
2016-02-02,7455.5498046875,1127.300048828125,52.33510208129883,374.447998046875
2016-02-03,7361.7998046875,1141.300048828125,52.68437576293945,369.9490051269531
2016-02-04,7404.0,1157.5999755859375,52.71177291870117,389.593994140625
2016-02-05,7489.10009765625,1157.800048828125,51.7119026184082,386.54901123046875
2016-02-08,7387.25,1197.9000244140625,50.232643127441406,373.4469909667969
2016-02-09,7298.2001953125,1198.699951171875,49.308135986328125,376.02899169921875
2016-02-10,7215.7001953125,1194.699951171875,49.650543212890625,381.64898681640625
2016-02-11,6976.35009765625,1247.9000244140625,48.94517517089844,379.65399169921875
2016-02-12,6980.9501953125,1239.0999755859375,49.5067253112793,384.26300048828125
2016-02-16,7048.25,1207.9000244140625,50.417564392089844,407.4880065917969
2016-02-17,7108.4501953125,1211.0999755859375,50.84900665283203,416.3219909667969
2016-02-18,7191.75,1226.0999755859375,51.36261749267578,422.37298583984375
2016-02-19,7210.75,1230.4000244140625,51.6571044921875,420.7850036621094
2016-02-22,7234.5498046875,1209.5,52.15019607543945,437.74798583984375
2016-02-23,7109.5498046875,1222.300048828125,52.01323318481445,420.7359924316406
2016-02-24,7018.7001953125,1238.699951171875,51.95158767700195,424.9549865722656
2016-02-25,6970.60009765625,1238.199951171875,53.01308059692383,424.54400634765625
2016-02-26,7029.75,1219.800048828125,52.73915100097656,432.1520080566406
2016-02-29,6987.0498046875,1233.9000244140625,52.53369903564453,437.6969909667969
2016-03-01,7222.2998046875,1230.300048828125,54.01295852661133,435.12298583984375
2016-03-02,7368.85009765625,1241.0999755859375,54.403289794921875,423.989013671875
2016-03-03,7475.60009765625,1257.4000244140625,54.690921783447266,421.6510009765625
2016-03-04,7485.35009765625,1269.9000244140625,54.697784423828125,410.9389953613281
2016-03-08,7485.2998046875,1262.0999755859375,54.280029296875,413.97198486328125
2016-03-09,7531.7998046875,1256.5999755859375,54.58134460449219,414.8599853515625
2016-03-10,7486.14990234375,1272.0,54.382755279541016,417.1310119628906
2016-03-11,7510.2001953125,1258.699951171875,55.60178756713867,421.69000244140625
2016-03-14,7538.75,1244.4000244140625,55.608612060546875,416.43798828125
2016-03-15,7460.60009765625,1230.4000244140625,55.63601303100586,416.8299865722656
2016-03-16,7498.75,1229.300048828125,56.30716323852539,417.010986328125
2016-03-17,7512.5498046875,1264.5,57.1015625,420.6210021972656
2016-03-18,7604.35009765625,1253.800048828125,56.85500717163086,409.5480041503906
2016-03-21,7704.25,1243.800048828125,56.341880798339844,413.3070068359375
2016-03-22,7714.89990234375,1248.199951171875,56.341880798339844,418.0889892578125
2016-03-23,7716.5,1223.699951171875,56.037174224853516,418.0409851074219
2016-03-28,7615.10009765625,1219.9000244140625,56.563453674316406,424.2309875488281
2016-03-29,7597.0,1235.5999755859375,57.7891960144043,416.5159912109375
2016-03-30,7735.2001953125,1226.9000244140625,57.67839050292969,414.8160095214844
2016-03-31,7738.39990234375,1234.199951171875,58.03157043457031,416.72900390625
2016-04-01,7713.0498046875,1222.199951171875,57.95539855957031,417.9599914550781
2016-04-04,7758.7998046875,1218.0,57.87229919433594,421.4440002441406
2016-04-05,7603.2001953125,1228.4000244140625,57.49142074584961,424.0299987792969
2016-04-06,7614.35009765625,1222.5,57.62990951538086,423.4129943847656
2016-04-07,7546.4501953125,1236.199951171875,57.26982498168945,422.7449951171875
2016-04-08,7555.2001953125,1242.5,57.58837127685547,420.3489990234375
2016-04-11,7671.39990234375,1256.699951171875,57.47065353393555,422.4830017089844
2016-04-12,7708.9501953125,1259.4000244140625,57.88615798950195,425.19000244140625
2016-04-13,7850.4501953125,1246.800048828125,57.62990951538086,423.7340087890625
2016-04-18,7914.7001953125,1233.5999755859375,58.017730712890625,428.59100341796875
2016-04-20,7914.75,1253.199951171875,57.06208801269531,441.3890075683594
2016-04-21,7912.0498046875,1249.0,56.044105529785156,449.42498779296875
2016-04-22,7899.2998046875,1228.699951171875,56.65349197387695,445.73699951171875
2016-04-25,7855.0498046875,1238.9000244140625,57.12439727783203,461.4259948730469
2016-04-26,7962.64990234375,1242.199951171875,57.34601974487305,466.0889892578125
2016-04-27,7979.89990234375,1249.199951171875,57.31137466430664,444.68701171875
2016-04-28,7847.25,1265.5,57.193641662597656,449.010986328125
2016-04-29,7849.7998046875,1289.199951171875,56.667335510253906,455.09698486328125
2016-05-02,7805.89990234375,1294.699951171875,57.54680633544922,444.66900634765625
2016-05-03,7747.0,1290.699951171875,57.63684844970703,450.3039855957031
2016-05-04,7706.5498046875,1273.300048828125,58.460933685302734,446.72198486328125
2016-05-05,7735.5,1271.4000244140625,58.62712860107422,447.97601318359375
2016-05-06,7733.4501953125,1292.9000244140625,59.27116012573242,459.6029968261719
2016-05-09,7866.0498046875,1265.5999755859375,59.922080993652344,460.4830017089844
2016-05-10,7887.7998046875,1263.9000244140625,59.91517639160156,450.8949890136719
2016-05-11,7848.85009765625,1274.5999755859375,58.63406753540039,452.7279968261719
2016-05-12,7900.39990234375,1270.300048828125,58.973384857177734,454.7659912109375
2016-05-13,7814.89990234375,1271.9000244140625,58.44709014892578,455.6700134277344
2016-05-16,7860.75,1273.4000244140625,59.00108337402344,454.1629943847656
2016-05-17,7890.75,1276.199951171875,57.90692901611328,453.7829895019531
2016-05-18,7870.14990234375,1273.699951171875,56.9997444152832,454.6189880371094
2016-05-19,7783.39990234375,1254.199951171875,56.3626594543457,438.7149963378906
2016-05-20,7749.7001953125,1252.4000244140625,56.81277847290039,442.6759948730469
2016-05-23,7731.0498046875,1251.0999755859375,56.819679260253906,444.1549987792969
2016-05-24,7748.85009765625,1228.9000244140625,57.526065826416016,445.9809875488281
2016-05-25,7934.89990234375,1223.5,57.526065826416016,449.5989990234375
2016-05-26,8069.64990234375,1220.0999755859375,57.63684844970703,453.3840026855469
2016-05-27,8156.64990234375,1213.800048828125,57.94845962524414,473.4639892578125
2016-05-31,8160.10009765625,1214.800048828125,57.941551208496094,531.385986328125
2016-06-01,8179.9501953125,1211.9000244140625,57.99000549316406,536.9199829101562
2016-06-02,8218.9501953125,1209.800048828125,58.28778839111328,537.9719848632812
2016-06-03,8220.7998046875,1240.0999755859375,58.523250579833984,569.1939697265625
2016-06-06,8201.0498046875,1244.5999755859375,58.0731315612793,585.5369873046875
2016-06-07,8266.4501953125,1244.4000244140625,58.42630386352539,576.5969848632812
2016-06-08,8273.0498046875,1259.800048828125,58.80023956298828,581.64501953125
2016-06-09,8203.599609375,1270.199951171875,58.93182373046875,574.6300048828125
2016-06-10,8170.0498046875,1273.4000244140625,58.65481948852539,577.469970703125
2016-06-13,8110.60009765625,1284.4000244140625,58.668670654296875,704.3759765625
2016-06-14,8108.85009765625,1285.5999755859375,58.51632308959961,685.5590209960938
2016-06-15,8206.599609375,1285.800048828125,59.07032012939453,694.468994140625
2016-06-16,8140.75,1296.0999755859375,59.40272521972656,766.3079833984375
2016-06-17,8170.2001953125,1292.5,59.3057746887207,748.9089965820312
2016-06-20,8238.5,1290.0,59.38890075683594,737.2260131835938
2016-06-21,8219.900390625,1270.5,59.61527633666992,666.6519775390625
2016-06-22,8203.7001953125,1268.0,59.5244255065918,596.1160278320312
2016-06-23,8270.4501953125,1261.199951171875,59.824893951416016,623.9769897460938
2016-06-24,8088.60009765625,1320.0,59.29385757446289,665.2990112304688
2016-06-27,8094.7001953125,1322.5,59.33576965332031,655.2750244140625
2016-06-28,8127.85009765625,1315.300048828125,60.58648681640625,647.0009765625
2016-06-29,8204.0,1323.9000244140625,61.32016372680664,639.8900146484375
2016-06-30,8287.75,1318.4000244140625,61.95600509643555,673.3369750976562
2016-07-01,8328.349609375,1336.699951171875,61.9769401550293,676.2960205078125
2016-07-05,8335.9501953125,1356.4000244140625,62.661720275878906,670.6270141601562
2016-07-07,8337.900390625,1360.0999755859375,61.74637222290039,640.56201171875
2016-07-08,8323.2001953125,1356.5999755859375,62.74553680419922,666.5230102539062
2016-07-11,8467.900390625,1355.0,63.16478729248047,647.6589965820312
2016-07-12,8521.0498046875,1334.0999755859375,63.15778732299805,664.551025390625
2016-07-13,8519.5,1342.4000244140625,63.50714874267578,654.468017578125
2016-07-14,8565.0,1331.300048828125,62.94119644165039,658.0780029296875
2016-07-15,8541.400390625,1326.5,62.962162017822266,663.2550048828125
